Gesture,Node_0_X,Node_0_Y,Node_1_X,Node_1_Y,Node_2_X,Node_2_Y,Node_3_X,Node_3_Y,Node_4_X,Node_4_Y,Node_5_X,Node_5_Y,Node_6_X,Node_6_Y,Node_7_X,Node_7_Y,Node_8_X,Node_8_Y,Node_9_X,Node_9_Y,Node_10_X,Node_10_Y,Node_11_X,Node_11_Y,Node_12_X,Node_12_Y,Node_13_X,Node_13_Y,Node_14_X,Node_14_Y,Node_15_X,Node_15_Y,Node_16_X,Node_16_Y,Node_17_X,Node_17_Y,Node_18_X,Node_18_Y,Node_19_X,Node_19_Y,Node_20_X,Node_20_Y
Thumbs Up,0,0,0.024422797,-0.096724817,0.021617229,-0.211603813,0.016852122,-0.299552267,0.04086597,-0.355043711,-0.013207814,-0.289733917,-0.107976725,-0.294674573,-0.103841685,-0.240734961,-0.078398148,-0.216963586,-0.043738079,-0.264908904,-0.139420227,-0.250840183,-0.123873672,-0.201581471,-0.090967509,-0.182797866,-0.07926918,-0.222294082,-0.1588726,-0.205319689,-0.140885474,-0.159868129,-0.109746503,-0.145751144,-0.116828067,-0.17116111,-0.17199941,-0.150747782,-0.149244699,-0.109699093,-0.120412644,-0.099418578
Thumbs Up,0,0,-0.046887651,-0.109894145,-0.145250817,-0.226693182,-0.215908691,-0.303240603,-0.230169142,-0.380689801,-0.198515455,-0.204954915,-0.289947742,-0.154034521,-0.251357647,-0.140794856,-0.219732012,-0.157817068,-0.18255383,-0.122173388,-0.278642613,-0.087986949,-0.235208897,-0.079701534,-0.196496001,-0.08843919,-0.16715614,-0.043984104,-0.251433402,-0.02586774,-0.208883625,-0.019557648,-0.170440915,-0.026231033,-0.151960711,0.029959686,-0.222687475,0.026534857,-0.180633361,0.033492987,-0.144120429,0.032977312
Thumbs Up,0,0,-0.037678235,-0.098067233,-0.00457921,-0.235813023,0.021695547,-0.332710745,0.014232703,-0.42542525,0.146448067,-0.291055256,0.097217205,-0.183760041,0.031626532,-0.144155841,0.025503803,-0.168526669,0.196975255,-0.229164302,0.117850833,-0.107606872,0.037086188,-0.080133566,0.042610716,-0.114933709,0.216194176,-0.150367645,0.133678949,-0.048647688,0.063588548,-0.035115995,0.068290061,-0.07088826,0.217060595,-0.07291782,0.155415673,-0.001700019,0.102588179,0.005086876,0.101649821,-0.025439132
Thumbs Up,0,0,-0.0312025,-0.097683999,-0.130273999,-0.192431263,-0.222513035,-0.241696792,-0.281830475,-0.296492141,-0.238708864,-0.136995847,-0.252430896,-0.147514855,-0.178443257,-0.136641081,-0.170798413,-0.127144402,-0.240699569,-0.065687198,-0.235920698,-0.073590672,-0.148012411,-0.076755156,-0.158549012,-0.079433927,-0.219647805,0.001449126,-0.202696095,-0.006628338,-0.128652382,-0.018146847,-0.140530341,-0.023670834,-0.189297518,0.062516884,-0.164276869,0.055973217,-0.116400506,0.036453552,-0.124624697,0.027357077
Thumbs Up,0,0,-0.02226469,-0.121647688,-0.071935516,-0.22919448,-0.118528116,-0.300142041,-0.168241808,-0.372579813,-0.137385504,-0.199708619,-0.015428058,-0.231554308,-0.006154896,-0.194313856,-0.040947297,-0.17687574,-0.127010141,-0.126187371,0.015028285,-0.164593283,0.008182783,-0.135217782,-0.027630942,-0.120117483,-0.097428936,-0.054979082,0.031678972,-0.092896595,0.02417063,-0.074423237,-0.009020087,-0.068377336,-0.060301683,0.005850335,0.038295542,-0.026184628,0.029822401,-0.025113531,-0.001934858,-0.019253135
Thumbs Up,0,0,0.082112257,-0.092728734,0.194165385,-0.159527692,0.278260208,-0.200944589,0.329082031,-0.251734217,0.243075083,-0.113030227,0.295350929,-0.032366173,0.258511243,-0.030015989,0.230273918,-0.052812662,0.208890918,-0.044954135,0.269130176,0.019941869,0.23316355,0.016469252,0.203534536,-0.005224101,0.168925638,0.021140914,0.221193752,0.063891552,0.186892308,0.057384381,0.159728536,0.039311392,0.128755908,0.080432615,0.175973031,0.099291024,0.144318839,0.088956812,0.120917224,0.075500897
Thumbs Up,0,0,0.092809503,-0.078491846,0.194254585,-0.115440206,0.275459346,-0.14181783,0.328514352,-0.184260916,0.252900551,-0.032223119,0.255325772,0.026805566,0.22384652,0.024430145,0.20431547,0.004604086,0.216257927,0.023087896,0.218233943,0.06291882,0.190096195,0.054484809,0.167508526,0.036645859,0.169161465,0.071050568,0.171517925,0.091049064,0.148830281,0.082217445,0.127968949,0.063825323,0.121591914,0.111413803,0.123434174,0.11631389,0.103303063,0.105389364,0.086868014,0.091290077
Thumbs Up,0,0,0.096163692,-0.065884673,0.205874297,-0.104685971,0.285727576,-0.134325863,0.335724931,-0.178856441,0.246164962,-0.041771135,0.268231488,0.039488784,0.233756474,0.032817033,0.214977885,0.005875352,0.202379454,0.014793765,0.229904727,0.079575095,0.199153865,0.069177575,0.176938343,0.0453895,0.151603804,0.067668393,0.174930205,0.106330209,0.146719661,0.094096227,0.125988488,0.074141837,0.101298658,0.113328378,0.125074284,0.130810279,0.099925445,0.113601589,0.081945441,0.09882784
Thumbs Up,0,0,0.053120418,-0.083264142,0.077741262,-0.186495821,0.103094261,-0.260912226,0.12826785,-0.329561134,-0.025945098,-0.238535895,0.060217291,-0.15372026,0.063785821,-0.126085966,0.042073184,-0.142576742,-0.06766817,-0.179169517,0.050588305,-0.078221765,0.048623412,-0.071927845,0.017713221,-0.100059484,-0.085211247,-0.104107222,0.029742781,-0.018134271,0.029940647,-0.018171724,0.001438317,-0.048699951,-0.089618887,-0.027015584,0.004026912,0.032028795,0.011573857,0.026236028,-0.009745603,0.003748605
Thumbs Up,0,0,0.035752172,-0.115084628,0.075548965,-0.239967515,0.075126245,-0.329672135,0.046443987,-0.396074882,0.057875989,-0.205020672,0.181812211,-0.188945736,0.162052234,-0.161507431,0.123281937,-0.167089009,0.041991335,-0.127858221,0.177496249,-0.116296393,0.148270163,-0.100983484,0.110075536,-0.108027415,0.040308959,-0.054928494,0.170109723,-0.055883818,0.141247473,-0.046573181,0.10565809,-0.051010957,0.048090763,0.007034039,0.153396944,-0.002542175,0.132626588,-0.002780844,0.097588445,-0.005492352
Thumbs Up,0,0,0.047662624,-0.111117478,0.10007632,-0.223982686,0.124327422,-0.312803595,0.132015778,-0.39231335,0.057247413,-0.196136832,0.174531429,-0.165194095,0.147970246,-0.141753612,0.108087957,-0.154340918,0.037013588,-0.117133732,0.171810016,-0.096001104,0.13830951,-0.083278937,0.100607603,-0.091402909,0.032502223,-0.045212264,0.160638396,-0.03477831,0.125804844,-0.027384918,0.089572667,-0.034479662,0.036477619,0.014981817,0.13786384,0.017383113,0.113410299,0.016060604,0.077439313,0.008944026
Thumbs Up,0,0,0.063357554,-0.119138445,0.133855111,-0.236941335,0.183118207,-0.324270511,0.223242939,-0.397276912,0.075884226,-0.231037661,0.190830031,-0.191207091,0.16188383,-0.160169349,0.122653866,-0.176181213,0.051818091,-0.15373245,0.182964047,-0.121727805,0.148580821,-0.106923262,0.110827897,-0.123240425,0.041196186,-0.080053965,0.164137113,-0.05606224,0.128322699,-0.044798758,0.093099465,-0.058172549,0.040434584,-0.015970966,0.140891203,-0.002127943,0.115634845,0.001566052,0.078457592,-0.008842088
Thumbs Up,0,0,0.017801051,-0.12290188,-0.001324618,-0.233097525,-0.020456169,-0.311709116,-0.038482794,-0.386001972,-0.097043948,-0.270409221,0.004607935,-0.301780194,0.015823609,-0.253574309,-0.010794216,-0.238092405,-0.104146206,-0.224584416,0.021047644,-0.252196208,0.02245622,-0.204311947,-0.001847999,-0.190805711,-0.08952299,-0.166240962,0.032914153,-0.189153696,0.032279859,-0.145832556,0.007841634,-0.137050727,-0.061163322,-0.10583328,0.037784546,-0.12780118,0.036074124,-0.10211469,0.007138361,-0.095284317
Thumbs Up,0,0,-0.008403336,-0.127508641,-0.023480626,-0.26757371,-0.047403116,-0.360946223,-0.086690423,-0.425916485,-0.062057733,-0.256713362,0.050254888,-0.305899729,0.046348459,-0.259366542,0.012510832,-0.245490596,-0.041576032,-0.187832206,0.082015817,-0.250141654,0.064867188,-0.210207777,0.032680187,-0.194838006,-0.011556139,-0.12487683,0.103176393,-0.188350886,0.080654232,-0.150433054,0.048950676,-0.137130322,0.023720486,-0.073122079,0.114768043,-0.133845312,0.096501032,-0.108764975,0.06338037,-0.09140335
Thumbs Up,0,0,-0.020243653,-0.120901576,-0.066215082,-0.2341355,-0.112729595,-0.31146296,-0.162102164,-0.389562604,-0.081616091,-0.14301381,0.050357185,-0.184688856,0.032523186,-0.162134398,-0.015448832,-0.15096583,-0.056832615,-0.056750004,0.077516634,-0.116885552,0.045031917,-0.107832148,0.00282687,-0.097974769,-0.022441514,0.01460693,0.097887389,-0.045618003,0.068496894,-0.040364849,0.03107598,-0.034906086,0.015357638,0.063938845,0.102711951,0.020786389,0.078504097,0.011611123,0.044670505,0.019015896
Thumbs Up,0,0,0.003353529,-0.107773975,-0.054362965,-0.224041189,-0.100589473,-0.307098352,-0.125652299,-0.384726548,-0.171185616,-0.192149009,-0.092144792,-0.157942927,-0.052006016,-0.14285226,-0.063366098,-0.150911972,-0.185652753,-0.114538348,-0.070011713,-0.077626191,-0.032081261,-0.082671422,-0.051588834,-0.099811233,-0.169834083,-0.037207851,-0.06230118,-0.010017875,-0.026713378,-0.02078175,-0.043012351,-0.039802975,-0.141860006,0.032861161,-0.057959319,0.051502824,-0.02640892,0.036402299,-0.032293092,0.017635887
Thumbs Up,0,0,0.004649258,-0.104404622,-0.044175048,-0.232677331,-0.078186806,-0.32604902,-0.08633789,-0.399877607,-0.170365651,-0.236979984,-0.154359364,-0.217727692,-0.100921747,-0.183492824,-0.108091627,-0.189082483,-0.198101642,-0.177461755,-0.160645168,-0.143084109,-0.092214681,-0.11962436,-0.110103525,-0.140386891,-0.200456995,-0.10845502,-0.159562692,-0.076028036,-0.100412825,-0.067260232,-0.118226483,-0.091640423,-0.192177938,-0.04407709,-0.153958674,-0.016909954,-0.108265601,-0.018008802,-0.113072548,-0.035650275
Thumbs Up,0,0,0.079025608,-0.081477068,0.177569507,-0.148773274,0.245920454,-0.202647982,0.275125455,-0.260564011,0.216475476,-0.100806943,0.26872582,-0.037801372,0.232033575,-0.037970893,0.205508776,-0.058798913,0.18677871,-0.036432273,0.243700773,0.008981776,0.212812515,0.005764148,0.184757227,-0.010090304,0.15349158,0.025294826,0.198770709,0.051741663,0.170627421,0.046381329,0.144551991,0.033117849,0.120398212,0.079790501,0.15900109,0.085336152,0.132230578,0.076204767,0.110461248,0.068138288
Thumbs Up,0,0,0.051435196,-0.089101318,0.138580434,-0.194507273,0.186012727,-0.274042586,0.198708536,-0.346980021,0.137390459,-0.18139042,0.234443276,-0.125492819,0.203363061,-0.11108424,0.171688836,-0.126923832,0.108912053,-0.11920472,0.221878975,-0.062821361,0.185389019,-0.061692974,0.149599835,-0.076331483,0.088551415,-0.053003637,0.193811309,-0.008651946,0.161398754,-0.012757072,0.129967017,-0.027415101,0.076540473,0.011397419,0.167069997,0.03599054,0.142307866,0.028161324,0.112152987,0.012962832
Thumbs Up,0,0,-0.010524546,-0.109107507,-0.0766381,-0.208702552,-0.130150164,-0.273352533,-0.166842083,-0.340245644,-0.190455576,-0.177584677,-0.124809975,-0.167279687,-0.08476178,-0.150380246,-0.089783633,-0.145440944,-0.195342822,-0.106798803,-0.098187082,-0.096752064,-0.062846,-0.097721137,-0.078855829,-0.101169578,-0.172455052,-0.037570415,-0.080859519,-0.033006751,-0.047390328,-0.041972278,-0.061843879,-0.052000161,-0.138747878,0.023789866,-0.067642079,0.02457372,-0.037835148,0.009712604,-0.043125003,-0.005195971
Thumbs Up,0,0,0.002683955,-0.097178516,-0.048336937,-0.228444545,-0.094041375,-0.321657086,-0.105466959,-0.392858371,-0.155284993,-0.21946893,-0.188484233,-0.218757829,-0.117853419,-0.180954672,-0.110175899,-0.187419156,-0.167665686,-0.15885385,-0.199184934,-0.154450875,-0.111886408,-0.123532705,-0.115397009,-0.141590112,-0.168342991,-0.096931633,-0.190698012,-0.091231788,-0.116093183,-0.073349935,-0.117959208,-0.09404129,-0.165816478,-0.036705466,-0.170297003,-0.023770775,-0.120068396,-0.022990874,-0.118009702,-0.044814032
Thumbs Up,0,0,0.013984759,-0.089401739,-0.028068825,-0.198292469,-0.062084023,-0.267878707,-0.06501338,-0.318018542,-0.125783374,-0.206371935,-0.13613825,-0.256595691,-0.084125879,-0.208245177,-0.079106312,-0.182916912,-0.1525493,-0.163282669,-0.158577915,-0.215484692,-0.091075054,-0.164932502,-0.091265998,-0.14431222,-0.164796616,-0.11140302,-0.152904706,-0.154577506,-0.08704712,-0.114712191,-0.0897861,-0.097082493,-0.167483211,-0.055708363,-0.144739817,-0.091457215,-0.095935886,-0.074991415,-0.096170783,-0.062521894
Thumbs Up,0,0,-0.009177209,-0.087093302,0.010413415,-0.199251234,0.019664726,-0.284588769,-0.002803449,-0.336946425,0.035201683,-0.251467691,0.135318707,-0.254286817,0.121581919,-0.214444527,0.09140466,-0.204133661,0.052395483,-0.215398107,0.153212183,-0.212459912,0.133165602,-0.173976855,0.102647625,-0.167923499,0.072209672,-0.165460212,0.156797976,-0.158813611,0.13405961,-0.125397338,0.106028493,-0.123140846,0.092931758,-0.112691537,0.158374578,-0.111615531,0.136136333,-0.083078808,0.109861694,-0.078686428
Thumbs Up,0,0,-0.070587897,-0.059088696,-0.10351615,-0.157920832,-0.05944507,-0.235661556,-0.017529473,-0.283728163,-0.100963686,-0.32005298,-0.149614187,-0.444455261,-0.180673468,-0.522677408,-0.20190811,-0.591527283,-0.0428901,-0.335395452,-0.067117291,-0.488400818,-0.091055363,-0.578477423,-0.104100847,-0.658411757,0.014069156,-0.310865764,0.018118391,-0.408354622,-0.001371864,-0.32347167,-0.010545804,-0.247853077,0.068214933,-0.262657933,0.077804405,-0.3536717,0.053072692,-0.311008346,0.033801435,-0.254408765
Peace,0,0,-0.064132818,-0.054815251,-0.090444443,-0.154535422,-0.04557633,-0.226388644,-0.000292217,-0.265040323,-0.087358175,-0.295083124,-0.117010561,-0.412139066,-0.135877008,-0.484720027,-0.150877663,-0.547805051,-0.033337578,-0.303067351,-0.047116761,-0.438612706,-0.063094752,-0.517952293,-0.074167846,-0.589009587,0.017693986,-0.275227857,0.020076168,-0.363583869,0.005842585,-0.286887227,-0.001774899,-0.222908643,0.063715846,-0.224768869,0.068284791,-0.297917175,0.047792332,-0.251969584,0.033264373,-0.200797078
Peace,0,0,-0.07384572,-0.027565504,-0.130672954,-0.115137531,-0.120859929,-0.213472152,-0.102091838,-0.286302452,-0.167410135,-0.234155847,-0.237628403,-0.325535626,-0.282212772,-0.381381206,-0.318579955,-0.432573297,-0.123685508,-0.267752227,-0.182815189,-0.390322946,-0.222400058,-0.454698403,-0.253249247,-0.514788217,-0.0709532,-0.265881501,-0.0983488,-0.354551989,-0.087168708,-0.274311896,-0.072019408,-0.208538785,-0.014311676,-0.240957003,-0.033142967,-0.313855736,-0.038325096,-0.259479188,-0.036339721,-0.200229008
Peace,0,0,-0.056361997,-0.053641384,-0.070535783,-0.152178747,-0.013064995,-0.216244114,0.034775471,-0.252522257,-0.049649473,-0.29797013,-0.062978527,-0.421597067,-0.071702126,-0.499662606,-0.07683599,-0.56815232,0.007644624,-0.298869252,0.017084288,-0.434166467,0.020396572,-0.515724088,0.025432285,-0.590321808,0.054114471,-0.262899409,0.078066175,-0.347033593,0.05510918,-0.269994886,0.036001442,-0.208547303,0.092417362,-0.204168622,0.112879554,-0.26742544,0.086786706,-0.219332977,0.062158526,-0.171166229
Peace,0,0,-0.067639806,-0.05642643,-0.100362017,-0.167676443,-0.077469107,-0.264931421,-0.043195655,-0.325490494,-0.095018348,-0.247814363,-0.133963376,-0.338423401,-0.156550311,-0.393383697,-0.170385365,-0.442908888,-0.051074478,-0.267791679,-0.07055136,-0.38635463,-0.087450844,-0.455849247,-0.094284183,-0.512112017,-0.006899017,-0.260173333,-0.011423633,-0.36501423,-0.028036816,-0.322005841,-0.031675178,-0.266373743,0.03782255,-0.240988028,0.031809937,-0.321992246,0.009894993,-0.301741001,-0.003001375,-0.25841957
Peace,0,0,-0.070399505,-0.03868189,-0.112332181,-0.129983046,-0.087865596,-0.216248404,-0.055892954,-0.274220584,-0.129004719,-0.257358343,-0.182135821,-0.357517782,-0.213903313,-0.418576259,-0.237626175,-0.474396303,-0.080537933,-0.281660906,-0.11122201,-0.41189571,-0.134955113,-0.485552861,-0.149520644,-0.55048367,-0.030242473,-0.268861541,-0.042395184,-0.363051177,-0.044681284,-0.290778081,-0.038113153,-0.227517382,0.019522607,-0.233849456,0.011451488,-0.310067264,-0.001593244,-0.264906416,-0.006192584,-0.21117076
Peace,0,0,-0.07669203,-0.044237938,-0.127213947,-0.142062409,-0.127436288,-0.241612412,-0.106960839,-0.309566033,-0.128408111,-0.198291223,-0.179168064,-0.269832877,-0.210333228,-0.314627241,-0.233128301,-0.357090287,-0.094072065,-0.230522425,-0.131668022,-0.335542486,-0.16135903,-0.392768288,-0.180201485,-0.440379646,-0.054226395,-0.237550748,-0.078942949,-0.332676288,-0.088576327,-0.298436286,-0.082115605,-0.249850316,-0.011931797,-0.23287763,-0.030955173,-0.312096554,-0.051606696,-0.298841917,-0.059654591,-0.259261087
Peace,0,0,-0.076425422,-0.056687969,-0.120408488,-0.158786404,-0.116442146,-0.261310516,-0.094402385,-0.330647806,-0.119308645,-0.223784118,-0.167266625,-0.307805555,-0.193995419,-0.359915948,-0.212454281,-0.409045189,-0.080803301,-0.248351636,-0.100501218,-0.363024621,-0.114959433,-0.432545543,-0.121013845,-0.486740022,-0.040580438,-0.248752933,-0.056849686,-0.350866273,-0.068955816,-0.316967961,-0.066513722,-0.266167025,0.001300366,-0.241042455,-0.013652638,-0.32088627,-0.03411907,-0.315133081,-0.044513045,-0.282738814
Peace,0,0,-0.055987023,-0.082507209,-0.068749266,-0.188819716,-0.036968049,-0.271442162,0.002401343,-0.322914973,-0.040648284,-0.261705299,-0.059883181,-0.35866315,-0.072503254,-0.418338995,-0.077384998,-0.471817977,0.002289155,-0.267658641,0.018904916,-0.383695101,0.019187167,-0.455680303,0.025045511,-0.510178593,0.040505482,-0.249101834,0.055253483,-0.348725051,0.024618869,-0.319636931,0.009165912,-0.272032329,0.07468654,-0.216927417,0.082764232,-0.300002537,0.055745123,-0.297796215,0.035719519,-0.267021798
Peace,0,0,-0.055320458,-0.057223594,-0.07405741,-0.136451245,-0.029994734,-0.176157805,0.00817994,-0.201026673,-0.051475286,-0.284735063,-0.077285158,-0.397060008,-0.09158012,-0.469719226,-0.099272994,-0.534062407,0.006116031,-0.282156589,0.018627935,-0.409426316,0.026825664,-0.490444136,0.038418664,-0.562121106,0.053799189,-0.243837864,0.071348936,-0.310447549,0.045621606,-0.227979575,0.030389737,-0.1652438,0.091947144,-0.184651311,0.103768374,-0.231316316,0.076206155,-0.182833543,0.057469254,-0.139738903
Peace,0,0,-0.057487729,-0.055065211,-0.080520173,-0.148329072,-0.040849456,-0.201824084,-0.000326485,-0.232135443,-0.061950435,-0.28696702,-0.089179635,-0.401965992,-0.104071316,-0.477390911,-0.113153576,-0.541385452,-0.004214175,-0.289159335,0.007908556,-0.42174337,0.014337978,-0.50142825,0.024469206,-0.568365268,0.044454311,-0.254801797,0.057830163,-0.33483306,0.036549096,-0.260552465,0.026188939,-0.200836117,0.08574417,-0.198591008,0.093950854,-0.259406122,0.07257232,-0.214846151,0.061273129,-0.170410229
Peace,0,0,-0.075823969,-0.004064493,-0.147938291,-0.047977327,-0.172434427,-0.118524385,-0.182344839,-0.187247193,-0.22334468,-0.166666477,-0.313350639,-0.202742847,-0.36720331,-0.225023772,-0.413361019,-0.250528828,-0.192294755,-0.212341832,-0.264777684,-0.320894802,-0.30482695,-0.385389278,-0.333777684,-0.445780961,-0.143434547,-0.225064542,-0.196187147,-0.286865384,-0.170545807,-0.214866523,-0.139834434,-0.162722272,-0.085176426,-0.220955581,-0.131944724,-0.27701141,-0.13005302,-0.232460645,-0.113538656,-0.187119271
Peace,0,0,-0.057554035,-0.048336928,-0.074372932,-0.144479991,-0.02334722,-0.215586528,0.020096164,-0.259375684,-0.086767491,-0.293786,-0.103283518,-0.419429552,-0.111648639,-0.495594216,-0.116288229,-0.563005699,-0.032634724,-0.305071279,-0.058744163,-0.437614706,-0.074484599,-0.52035504,-0.085178595,-0.599543152,0.021638522,-0.279626862,0.028433631,-0.369807142,0.029718422,-0.281093114,0.027697614,-0.214290831,0.074796668,-0.232634144,0.078909805,-0.296896381,0.072854793,-0.239644471,0.067728378,-0.189089334
Peace,0,0,-0.075235609,-0.011695408,-0.143485291,-0.079387956,-0.16032409,-0.171223673,-0.16359037,-0.246569843,-0.211213623,-0.181916451,-0.287705305,-0.269478407,-0.328199966,-0.318434139,-0.361066179,-0.36511361,-0.180091177,-0.222240807,-0.268499677,-0.312143473,-0.317525367,-0.361755872,-0.357138496,-0.411266571,-0.133163879,-0.239211097,-0.19323927,-0.332005504,-0.159762472,-0.272560986,-0.126603255,-0.2178859,-0.075391609,-0.243544103,-0.116657882,-0.316166061,-0.106256329,-0.275720397,-0.088474901,-0.225813758
Peace,0,0,-0.071247028,-0.065930323,-0.104187397,-0.167915745,-0.091088087,-0.260053551,-0.070918761,-0.328462496,-0.095356548,-0.235925165,-0.120052519,-0.327985709,-0.130343825,-0.381674771,-0.133270254,-0.430569401,-0.057432801,-0.251874628,-0.084773829,-0.356369373,-0.103676006,-0.416596946,-0.112685501,-0.465392155,-0.016327951,-0.246899447,-0.027702054,-0.344042251,-0.041984199,-0.323880617,-0.045875231,-0.282504089,0.027211844,-0.232179357,0.018609409,-0.313569423,-0.003480991,-0.310559039,-0.019079878,-0.279022945
Peace,0,0,-0.052562274,-0.082513852,-0.056662866,-0.192437887,-0.015108502,-0.270437011,0.030456083,-0.316433529,-0.026793266,-0.275883621,-0.046972574,-0.37529153,-0.057693224,-0.434234192,-0.059017943,-0.488138603,0.02183169,-0.278179429,0.05848621,-0.393147552,0.084656767,-0.459683158,0.112139482,-0.508892277,0.059589224,-0.251502217,0.082346661,-0.350617476,0.049994654,-0.313313248,0.029469339,-0.26101094,0.093908004,-0.212330915,0.108701686,-0.291361465,0.081990154,-0.282811949,0.059030048,-0.248297099
Peace,0,0,-0.082702162,-0.045350919,-0.134576035,-0.135686937,-0.129623734,-0.234533601,-0.122881618,-0.313262718,-0.174355783,-0.21909794,-0.247022652,-0.291690169,-0.289357872,-0.334878435,-0.323336344,-0.377772843,-0.132604155,-0.256002518,-0.177808443,-0.368912278,-0.203320095,-0.435676096,-0.220515686,-0.493708659,-0.083512592,-0.259090441,-0.118753162,-0.35279664,-0.107695776,-0.301598608,-0.088905462,-0.250325194,-0.029840197,-0.248115331,-0.056195088,-0.328746382,-0.060182136,-0.297623723,-0.052440655,-0.250828705
Peace,0,0,-0.051685349,-0.042486888,-0.064036806,-0.125169675,-0.012463011,-0.178124445,0.033003183,-0.213302911,-0.064616519,-0.263694212,-0.098548057,-0.37359439,-0.119169019,-0.444501992,-0.132921135,-0.510540254,-0.006600384,-0.275652816,0.01178108,-0.398347296,0.034040799,-0.476241792,0.054954666,-0.548479594,0.038731425,-0.248638023,0.062331003,-0.326002183,0.055428718,-0.2450426,0.04891533,-0.179802966,0.079353667,-0.197744747,0.104500043,-0.258466493,0.091801778,-0.209926474,0.076604523,-0.157687015
Peace,0,0,-0.079518416,-0.00833844,-0.150992331,-0.066716655,-0.161724948,-0.150328137,-0.155169351,-0.218424121,-0.217919421,-0.180598063,-0.308569666,-0.23487823,-0.362588895,-0.264846957,-0.408664085,-0.29756341,-0.186335134,-0.229747204,-0.273942848,-0.324953571,-0.326936012,-0.37564947,-0.368604131,-0.424141032,-0.135959263,-0.245177168,-0.192645386,-0.335471978,-0.165406809,-0.268730623,-0.133707933,-0.208915383,-0.073550916,-0.238521022,-0.107821818,-0.301999396,-0.101605941,-0.250972878,-0.084133305,-0.194303926
Peace,0,0,-0.074253899,-0.049054173,-0.118696442,-0.149464336,-0.093966426,-0.239803343,-0.062751642,-0.302976576,-0.143899624,-0.266641273,-0.204527426,-0.343338447,-0.24091565,-0.388100267,-0.270228626,-0.432188664,-0.093682929,-0.296153542,-0.11145541,-0.421355631,-0.116728106,-0.493649536,-0.119666255,-0.554834623,-0.043590118,-0.284587693,-0.054955424,-0.385210553,-0.050850669,-0.327436711,-0.043619904,-0.271992713,0.008612451,-0.250595901,0.004285212,-0.331536148,-0.003396225,-0.29355214,-0.006481199,-0.242169763
Peace,0,0,-0.059836412,-0.068793524,-0.072630411,-0.182068432,-0.021877313,-0.255230223,0.024653168,-0.301572931,-0.05957381,-0.293434043,-0.083995098,-0.401916501,-0.095266438,-0.464915923,-0.100933037,-0.521705035,-0.004502406,-0.297169021,0.017831755,-0.423106241,0.036658356,-0.49535031,0.053910325,-0.554793133,0.036843702,-0.267065693,0.051868159,-0.368924214,0.04030425,-0.31539797,0.03259997,-0.262682462,0.074231064,-0.219090944,0.090899922,-0.297542525,0.073266401,-0.26801807,0.05524406,-0.224205172
Peace,0,0,0.05342713,-0.048715262,0.083966636,-0.129541011,0.066707756,-0.185355846,0.030726927,-0.216174486,0.047985556,-0.249868954,0.069143809,-0.348601326,0.079323212,-0.409350724,0.085763461,-0.463612329,0.0068624,-0.247823579,0.00290304,-0.36736496,0.00639401,-0.435475712,0.006861941,-0.490097922,-0.029779038,-0.219542451,-0.016001506,-0.303447936,0.01617899,-0.244606617,0.031550115,-0.192632022,-0.058275128,-0.173520177,-0.028516782,-0.221922149,0.001927467,-0.177228644,0.014786843,-0.131786109
Peace,0,0,0.037948881,-0.066243496,0.041834847,-0.15344414,0.001620841,-0.190003425,-0.044573834,-0.200492201,-0.024982355,-0.263179804,-0.044477092,-0.3626593,-0.060061703,-0.422269117,-0.075948,-0.474533078,-0.066730837,-0.243630393,-0.110415723,-0.349824788,-0.134035438,-0.414629458,-0.154441877,-0.466315766,-0.094783318,-0.200168015,-0.113204536,-0.280044704,-0.069521997,-0.241984872,-0.0402864,-0.201667516,-0.110143916,-0.14162505,-0.101404085,-0.190463824,-0.062176637,-0.161088886,-0.036556923,-0.126106891
Peace,0,0,0.023462327,-0.075540954,0.005583371,-0.157633629,-0.042936311,-0.17699898,-0.092164657,-0.171694609,-0.088070771,-0.250416387,-0.146970534,-0.326633564,-0.187264596,-0.367824898,-0.225089471,-0.404712091,-0.123065715,-0.213470894,-0.201879876,-0.284068349,-0.250551311,-0.324476043,-0.292882866,-0.357116482,-0.13721375,-0.15916998,-0.184021831,-0.219335117,-0.129922124,-0.199438514,-0.088795102,-0.174335519,-0.136015514,-0.094539788,-0.142055387,-0.136505074,-0.095443359,-0.121158887,-0.060157311,-0.099271935
Peace,0,0,0.035815157,-0.066156518,0.030681581,-0.14675342,-0.018685466,-0.165487414,-0.070205483,-0.167736833,-0.041036765,-0.265261756,-0.052723029,-0.373562442,-0.062194389,-0.438800368,-0.075885418,-0.493708416,-0.087687997,-0.236095709,-0.15796646,-0.323057644,-0.20466171,-0.368774049,-0.246776217,-0.407330033,-0.112302968,-0.185589993,-0.143750223,-0.240699632,-0.095943392,-0.201689676,-0.062795613,-0.167177107,-0.119683437,-0.12439508,-0.113507262,-0.145370058,-0.067815214,-0.117921051,-0.034808495,-0.093242273
